filename,Hs,Tp,Tz,Direction,Damp_Heave,Damp_Roll,Damp_Pitch,Lin_Heave,Quad_Heave,Lin_Roll,Quad_Roll,Lin_Pitch,Quad_Pitch,Std Z,Std pitch,Std roll,Mean Z,Mean pitch,Mean roll,MPM Z,MPM pitch,MPM roll,Mean velocity Z,Mean velocity pitch,Mean velocity roll,std velocity Z,std velocity pitch,std velocity roll
ymlfiles\Case_573_H4_T8p5_dir135_heavelow_pitchlow_rolllow.yml,4,8.5,6.5891,135,low,low,low,1.0,1.0,100,300.0,150,200,0.7212008559063642,2.743930168274429,2.3408494276756073,-0.09631314745100035,0.5588270389581751,0.06994344768380252,2.6414728540700008,10.988015594192078,8.93518689755757,0.0006149907113644022,-0.00029384904751408,7.338810923044578e-05,0.5538377879659709,0.03866190549947591,0.030821891687590135
ymlfiles\Case_574_H4_T8p5_dir135_heavelinhigh_pitchlinhigh_rolllinhigh.yml,4,8.5,6.5891,135,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.7035846561195926,2.6056558596406085,2.214305216539522,-0.1009276790645804,0.5685467199369623,0.05405701968343485,2.5690180240599014,10.476679890625952,8.440951477857615,0.0009473519337397928,-0.0002871540678360399,8.446052075901017e-05,0.5381650059135615,0.03676809200038795,0.029186504543918097
ymlfiles\Case_575_H4_T8p5_dir135_heavequadhigh_pitchquadhigh_rollquadhigh.yml,4,8.5,6.5891,135,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.714203160820433,2.6903920152915894,2.3125122659876562,-0.0988589282091018,0.5633726097492171,0.06360233536944732,2.6118027838787565,10.790117865252759,8.821996696100735,0.0007476485141084774,-0.00029391901264727685,7.63809961894232e-05,0.5476154482132318,0.037931712288571284,0.030458377804291253
ymlfiles\Case_576_H4_T8p5_dir135_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,4,8.5,6.5891,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.7106221880319228,2.6440265549358966,2.2541786368280485,-0.09948754671680192,0.5656886676147489,0.05926378626586759,2.5974434920132596,10.618213828688981,8.596725728091998,0.0008579919128855846,-0.00028934354851031037,8.090727745323107e-05,0.5443886748807215,0.0372954425461715,0.029700408899443344
ymlfiles\Case_577_H4_T8p5_dir180_heavelow_pitchlow_rolllow.yml,4,8.5,6.5891,180,low,low,low,1.0,1.0,100,300.0,150,200,0.789197723809774,6.002892426453727,0.00046560484771503364,-0.09472256141045991,0.4882648961351322,-0.002397159380255149,2.904102370436597,23.35631572173867,-0.0006230882174902595,0.002118304352424558,3.8771164626271605e-06,2.6033613292648375e-07,0.6315776652623585,0.08719108337356896,7.3964061964339765e-06
ymlfiles\Case_578_H4_T8p5_dir180_heavelinhigh_pitchlinhigh_rolllinhigh.yml,4,8.5,6.5891,180,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.7710634685573203,5.719424485155436,0.0004253214002000395,-0.10203996911349018,0.4973677759135885,-0.002493409798836442,2.8271329416173265,22.288723205011397,-0.0008746525157892798,0.0027400861751529964,3.4159339217632892e-06,3.238442327814198e-07,0.6134407725220594,0.0834590017454921,6.375196937576433e-06
ymlfiles\Case_579_H4_T8p5_dir180_heavequadhigh_pitchquadhigh_rollquadhigh.yml,4,8.5,6.5891,180,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.7815133409420859,5.773033155159596,0.0004299983834261243,-0.1002394444267457,0.49782619352649166,-0.002372048478374794,2.8692353303633245,22.49556791052679,-0.0007335674244003025,0.002567992929943705,3.593748323472748e-06,2.2359329605296473e-07,0.6226155620252997,0.0841625816149868,6.410654036902581e-06
ymlfiles\Case_580_H4_T8p5_dir180_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,4,8.5,6.5891,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.7781474481867339,5.752009485042414,0.0004189110297785601,-0.10049151681156165,0.497374883314152,-0.0024409546972237,2.8560438522679155,22.41394465587968,-0.0008453359758221182,0.0026440930897949177,3.5316251541354293e-06,2.874096063017474e-07,0.6197010863923541,0.08388303534019227,6.201926717686089e-06
ymlfiles\Case_581_H4_T9_dir0_heavelow_pitchlow_rolllow.yml,4,9.0,6.9767,0,low,low,low,1.0,1.0,100,300.0,150,200,0.7048498336391613,2.648649439957873,0.0005548156558829797,-0.016758316752585257,0.3061593865967587,-0.002286409593125954,2.6515761391704404,10.408500311655942,-0.00016668110364235697,-0.00757289114804628,-2.084100597811193e-06,8.560419447318279e-08,0.5285091267762451,0.03789391880202557,1.0401317593510927e-05
ymlfiles\Case_582_H4_T9_dir0_heavelinhigh_pitchlinhigh_rolllinhigh.yml,4,9.0,6.9767,0,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.6893111745874532,2.5571803128972372,0.0007293805916426015,-0.017754800378532914,0.312331535255437,-0.0024138184492302657,2.590345683258927,10.073661133893937,0.00035260432896276703,-0.007002677082167911,-1.990762714037201e-06,1.5258194512944587e-07,0.5147832499630016,0.03681346557789006,1.0344995599609304e-05
ymlfiles\Case_583_H4_T9_dir0_heavequadhigh_pitchquadhigh_rollquadhigh.yml,4,9.0,6.9767,0,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.699119174250694,2.61336587830484,0.0005735085971544458,-0.017266853855827498,0.3096712116663122,-0.002311914839714423,2.629087502695781,10.27886127604166,-0.00012489888091874162,-0.007362025629394627,-2.0429129166095184e-06,1.0289665563118094e-07,0.5233593022634752,0.03747808734942193,1.0197325305825921e-05
ymlfiles\Case_584_H4_T9_dir0_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,4,9.0,6.9767,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.6956660893461813,2.5821097975655656,0.0005504770856975962,-0.017390471917036455,0.31057384384122894,-0.0023082090936085617,2.6156082995277057,10.163806627835386,-0.00020734579061384723,-0.007152556877797656,-2.035285027668052e-06,9.605552290126899e-08,0.5202933535846186,0.03710781938976669,9.847433467499566e-06
ymlfiles\Case_585_H4_T9_dir45_heavelow_pitchlow_rolllow.yml,4,9.0,6.9767,45,low,low,low,1.0,1.0,100,300.0,150,200,0.7929582392447813,2.746639731090928,4.443365233471536,-0.030382435693404323,0.3355743317077795,-0.09877278295431094,2.972949644928339,10.74274256940849,16.751654741622353,-0.0028741041393738572,-8.549608387671231e-05,-6.180889121728597e-05,0.6049016043101132,0.03708653106197717,0.06022612824715903
ymlfiles\Case_586_H4_T9_dir45_heavelinhigh_pitchlinhigh_rolllinhigh.yml,4,9.0,6.9767,45,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.7763500226066959,2.6370386197428015,4.211212255683145,-0.03248035777708486,0.3462068013022438,-0.10335760149068586,2.9068436892363976,10.338621482736572,15.869193185700572,-0.001953053155054952,-8.421349220530264e-05,-6.0918720558734284e-05,0.5895197509676094,0.03563011236418698,0.057241870430914235
ymlfiles\Case_587_H4_T9_dir45_heavequadhigh_pitchquadhigh_rollquadhigh.yml,4,9.0,6.9767,45,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.7857866059392836,2.7104101168773407,4.333219240425448,-0.03189200696835631,0.341743761572837,-0.10245103982648811,2.9436395456832343,10.61218183624723,16.33199552515154,-0.0024791046372789676,-8.460716867248647e-05,-6.175914763628131e-05,0.5981094404129617,0.036597919020902994,0.058803605734739334
ymlfiles\Case_588_H4_T9_dir45_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,4,9.0,6.9767,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.7827449209480677,2.6694229289427875,4.285133196673949,-0.03177335077292294,0.3426670737150064,-0.10242269921779361,2.9317622991589034,10.458331331610365,16.150500083618947,-0.0022302903941788226,-8.409061497605695e-05,-6.06999608756439e-05,0.5952897951752867,0.0360580922648971,0.05819198258453005
ymlfiles\Case_589_H4_T9_dir90_heavelow_pitchlow_rolllow.yml,4,9.0,6.9767,90,low,low,low,1.0,1.0,100,300.0,150,200,0.761579196476708,1.7031166358756795,4.030700314464009,-0.03630580619082946,0.47142561590930543,-0.007695365801426048,2.8466284891383706,6.959232843669877,15.233502532663948,-0.005059535133709471,-0.00011165963000133731,-8.527307652358747e-05,0.57168726489331,0.02495958579893307,0.05194595424128715
ymlfiles\Case_590_H4_T9_dir90_heavelinhigh_pitchlinhigh_rolllinhigh.yml,4,9.0,6.9767,90,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.7451122544311336,1.6113661258373155,3.829133240907382,-0.03822509034491887,0.4734406216442528,-0.016950123601356306,2.7820730411235033,6.612034723351131,14.462066660364664,-0.0041546785143373,-0.0001149093773210804,-8.491045637543561e-05,0.5568582355345653,0.023777014022524395,0.04933650030341732
ymlfiles\Case_591_H4_T9_dir90_heavequadhigh_pitchquadhigh_rollquadhigh.yml,4,9.0,6.9767,90,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.7548560887619999,1.6789163547075012,3.9495018572208784,-0.03766680351835696,0.4728689664516872,-0.013765864086158671,2.819663091540799,6.868176696855006,14.919576620530416,-0.004694666802987206,-0.00011373067749547389,-8.563364077553208e-05,0.565578938562701,0.024655147068923033,0.05088933081738024
ymlfiles\Case_592_H4_T9_dir90_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,4,9.0,6.9767,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.7516121569502143,1.6424348539911204,3.8929956493134146,-0.03768417184986617,0.4727557780380389,-0.014082057518509808,2.8073702612718794,6.729098620229977,14.705606506757114,-0.004435444672013607,-0.0001140908314290312,-8.517188019841237e-05,0.5626181771926433,0.02417557059874345,0.05016253020315219
ymlfiles\Case_593_H4_T9_dir135_heavelow_pitchlow_rolllow.yml,4,9.0,6.9767,135,low,low,low,1.0,1.0,100,300.0,150,200,0.7521880443987992,2.635849633840904,2.4168717414040817,-0.09948640195160968,0.5539066843183991,0.06781771435806616,2.7478942998011924,10.556531194299783,9.204644299154817,-0.0014816119506078705,-0.0003146304604360887,3.304252865929776e-05,0.553420932656877,0.03623739300247674,0.030685882136876584
ymlfiles\Case_594_H4_T9_dir135_heavelinhigh_pitchlinhigh_rolllinhigh.yml,4,9.0,6.9767,135,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.7361556674568105,2.5147703392259886,2.294534652470336,-0.10270748642187383,0.5618448678882407,0.05407427217695216,2.6832332668163796,10.105969717321983,8.726495534156522,-0.0010025691420369849,-0.000308249245628277,4.815626812626231e-05,0.5393653930556126,0.034566800581157936,0.029137792216965722
ymlfiles\Case_595_H4_T9_dir135_heavequadhigh_pitchquadhigh_rollquadhigh.yml,4,9.0,6.9767,135,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.7458330174856681,2.5916467914203234,2.3896055769132176,-0.10123859652420046,0.5572927749783697,0.06221316886536691,2.7217803705401815,10.393193883293986,9.095463079921975,-0.0013287712095805314,-0.0003145158859953153,3.760633259825377e-05,0.5478530027534234,0.035627398274186504,0.03034418682733013
ymlfiles\Case_596_H4_T9_dir135_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,4,9.0,6.9767,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.7425944446411329,2.5496290707503273,2.333293236361995,-0.10170233830434494,0.5595091812714582,0.05879796094333706,2.709058452530238,10.235930837523586,8.877711134328278,-0.0011397686774469416,-0.00031047462300211423,4.338760013696961e-05,0.5449647360722772,0.035048761906152505,0.029626344675782113
ymlfiles\Case_597_H4_T9_dir180_heavelow_pitchlow_rolllow.yml,4,9.0,6.9767,180,low,low,low,1.0,1.0,100,300.0,150,200,0.8192874629061873,5.7218443574736355,0.0004268436047688828,-0.09643508967741996,0.4264350177883355,-0.0023758566965724624,3.0069467620801085,22.187547212055943,-0.0007520185052727793,-0.0012859563922399148,-2.748060038858553e-06,2.744782257096529e-07,0.6291026416144663,0.08117433496925046,6.309482030616307e-06
ymlfiles\Case_598_H4_T9_dir180_heavelinhigh_pitchlinhigh_rolllinhigh.yml,4,9.0,6.9767,180,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.8025574265118579,5.4596908091882606,0.0004050775376853588,-0.1024024731432564,0.44097719782806033,-0.002369268129986193,2.937119949152538,21.20816253492328,-0.0008296249495320003,-0.000372293381374894,-2.574546988965391e-06,2.4876460810035784e-07,0.6121658428762673,0.07774630733977607,5.820920737146092e-06
ymlfiles\Case_599_H4_T9_dir180_heavequadhigh_pitchquadhigh_rollquadhigh.yml,4,9.0,6.9767,180,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.8122151483814283,5.522349529020014,0.0004214682831485814,-0.1005348028976317,0.4381545760827895,-0.002383195156109972,2.975728915999189,21.44370362055758,-0.0007811741864675425,-0.0006341459098217431,-2.6274125784878627e-06,2.675595031675586e-07,0.6207133189938494,0.0785605955177086,6.049421131466807e-06
ymlfiles\Case_600_H4_T9_dir180_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,4,9.0,6.9767,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.8091280301107596,5.495553896290912,0.0004245295385574815,-0.10090498280953182,0.4391504017292779,-0.0023796705713128455,2.9636662800294,21.342775985091897,-0.0007656070952221528,-0.0005210084429780569,-2.587394634262148e-06,2.639372145218704e-07,0.6180138894461998,0.078208615492407,6.217088679972885e-06
ymlfiles\Case_601_H4_T9p5_dir0_heavelow_pitchlow_rolllow.yml,4,9.5,7.3643,0,low,low,low,1.0,1.0,100,300.0,150,200,0.7302597707867912,2.647062773409004,0.0006330921760366862,-0.017702620932403806,0.31173963247144826,-0.0022855148302777396,2.7391226547012306,10.378385030121139,0.0001343732813961769,-0.009975375068130374,-3.2200513061059474e-06,9.887275948623907e-08,0.5272457340351827,0.036317535421392835,1.3476502129695607e-05
ymlfiles\Case_602_H4_T9p5_dir0_heavelinhigh_pitchlinhigh_rolllinhigh.yml,4,9.5,7.3643,0,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.7158425772731549,2.5623146933170067,0.0005678883146645471,-0.018624146171417416,0.31591936329952847,-0.0023215231159680475,2.6825497272707834,10.06849958011457,-0.00015710901428237336,-0.009284150919424451,-2.943863672230132e-06,1.1554625954918475e-07,0.5144712979918045,0.035313181968744625,1.052161077538762e-05
ymlfiles\Case_603_H4_T9p5_dir0_heavequadhigh_pitchquadhigh_rollquadhigh.yml,4,9.5,7.3643,0,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.7248923023284579,2.6157679036470673,0.0006499080182626213,-0.018103004229900382,0.3143860613619503,-0.002355402797830223,2.7183048364465887,10.264491426200468,0.00010919337800900956,-0.009731477072285827,-3.1555050833273727e-06,1.3973785285187604e-07,0.5223448331375588,0.035947101038169775,1.064846988207808e-05
ymlfiles\Case_604_H4_T9p5_dir0_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,4,9.5,7.3643,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.7217258631581621,2.5862492322888495,0.0005714029399275392,-0.0182626638339229,0.3148156197284041,-0.0023150402019996297,2.705578864962293,10.156059645772437,-0.00013840306681352265,-0.009473716643901451,-3.047102868884902e-06,1.1777935597248017e-07,0.5195600052597513,0.035597045177491106,1.0090037965972746e-05
ymlfiles\Case_605_H4_T9p5_dir45_heavelow_pitchlow_rolllow.yml,4,9.5,7.3643,45,low,low,low,1.0,1.0,100,300.0,150,200,0.812259580712865,2.650172381397451,4.27501142138431,-0.03128205931321265,0.3479548181083088,-0.14838117399933545,3.0361390398096364,10.372641295248316,16.035769898140924,-0.005840482773331472,-0.0001475239416171914,-9.054433741554514e-05,0.5973202930738228,0.03482825816552254,0.05662112015451973
ymlfiles\Case_606_H4_T9p5_dir45_heavelinhigh_pitchlinhigh_rolllinhigh.yml,4,9.5,7.3643,45,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.7968148998529592,2.5520279937685926,4.064580768769055,-0.03266663942912492,0.3545555258068689,-0.1474230790682362,2.975586517939852,10.00693899367531,15.245880102187137,-0.004757659492185703,-0.000143807318277645,-8.981708274778747e-05,0.582897894898853,0.033530767340456326,0.05393701233660394
ymlfiles\Case_607_H4_T9p5_dir45_heavequadhigh_pitchquadhigh_rollquadhigh.yml,4,9.5,7.3643,45,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.8056528216485703,2.619584212620952,4.180972740832292,-0.032111483564180365,0.3515528161776294,-0.14901495385823274,3.0103598179424282,10.261617677106278,15.682536862953427,-0.005407446685041453,-0.0001457652953074664,-9.04071613469848e-05,0.5909628143026546,0.03441573452774934,0.055413605936741835
ymlfiles\Case_608_H4_T9p5_dir45_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,4,9.5,7.3643,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.8027965440117886,2.5816506273726696,4.131758048996651,-0.03213928921506693,0.3523599012198618,-0.1479371804154791,2.9990342881715564,10.117317998407687,15.498939602966429,-0.005092383227560617,-0.0001447784581218822,-8.979487526918297e-05,0.5883044957327065,0.03391949683221726,0.05479346748900522
ymlfiles\Case_609_H4_T9p5_dir90_heavelow_pitchlow_rolllow.yml,4,9.5,7.3643,90,low,low,low,1.0,1.0,100,300.0,150,200,0.7821858988744634,1.6071639230965806,3.9749903782561455,-0.029239630803912425,0.475239538564951,-0.017217535370320478,2.924112930262747,6.592899612349164,14.981213220137194,-0.008401897552431892,-0.00011927436751180404,-6.147141005580643e-05,0.5659452507642602,0.02328855288408973,0.04976395027151112
ymlfiles\Case_610_H4_T9p5_dir90_heavelinhigh_pitchlinhigh_rolllinhigh.yml,4,9.5,7.3643,90,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.7669525531115259,1.5224132193048188,3.791089847215465,-0.030991913293857348,0.4750598475589441,-0.023479873272954192,2.863862408602993,6.271536145095452,14.278611705980598,-0.007279185172394894,-0.0001227077758185162,-6.296293271861701e-05,0.5521309223870292,0.022202332632981395,0.04741085186243268
ymlfiles\Case_611_H4_T9p5_dir90_heavequadhigh_pitchquadhigh_rollquadhigh.yml,4,9.5,7.3643,90,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.7759403726206242,1.5853032383336474,3.903348619404495,-0.030599656985045184,0.4759804911855126,-0.022477382047009022,2.8988410976418053,6.510427996271628,14.70563474194456,-0.007968405498209616,-0.00012172377358173662,-6.242478567259716e-05,0.5601908798439696,0.02301865147618819,0.04884217447189078
ymlfiles\Case_612_H4_T9p5_dir90_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,4,9.5,7.3643,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.7729477956829264,1.5513608619541857,3.849007451596388,-0.030593647602693244,0.47525609514839084,-0.021714382188691376,2.8870585237999284,6.381375102109093,14.4997029437978,-0.007631066204977092,-0.00012206932235341428,-6.271354000121357e-05,0.5574436846393858,0.022572975361013776,0.048151629150037435
ymlfiles\Case_613_H4_T9p5_dir135_heavelow_pitchlow_rolllow.yml,4,9.5,7.3643,135,low,low,low,1.0,1.0,100,300.0,150,200,0.7762510689031714,2.460588025847937,2.4014990345363945,-0.10157523161044382,0.5593537441069442,0.058520402170399374,2.8291999095069773,9.879542382394492,9.11413046399243,-0.003196533703491909,-0.0003189389816758351,2.370364028840417e-05,0.5487532253446675,0.03326924817403908,0.029558710567830403
ymlfiles\Case_614_H4_T9p5_dir135_heavelinhigh_pitchlinhigh_rolllinhigh.yml,4,9.5,7.3643,135,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.7613301302788481,2.3571412213853717,2.2892639211463575,-0.10474036882371067,0.5661039461679448,0.044466752246647916,2.7687294425377744,9.494946457839257,8.67786207987632,-0.002616402218065339,-0.00031565292809163044,3.903482351232313e-05,0.5357840915509837,0.03182665601903508,0.02816509868188283
ymlfiles\Case_615_H4_T9p5_dir135_heavequadhigh_pitchquadhigh_rollquadhigh.yml,4,9.5,7.3643,135,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.7703747373999036,2.4252974656140114,2.3765257188572524,-0.10304079636151442,0.5618741929098428,0.05158718172951175,2.8053839977325534,9.749382732507486,9.013554249879101,-0.0030341111514895673,-0.00031944519289993123,2.867636467503225e-05,0.5436487070676839,0.03277513603809702,0.0292542045656898
ymlfiles\Case_616_H4_T9p5_dir135_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,4,9.5,7.3643,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.76733361769828,2.3874794809166566,2.3244112162292034,-0.10381874440243966,0.564199221322292,0.048347711911264725,2.7929613420562123,9.608928099318192,8.814795333635674,-0.002786421308623269,-0.0003171239599503244,3.41953791399456e-05,0.5409518353965742,0.03225180094117655,0.028599935732720492
ymlfiles\Case_617_H4_T9p5_dir180_heavelow_pitchlow_rolllow.yml,4,9.5,7.3643,180,low,low,low,1.0,1.0,100,300.0,150,200,0.8417056925874237,5.345119510252927,0.00043507640146037824,-0.0975906895888634,0.3995647257569299,-0.002387468621784118,3.0822721505061565,20.69875166079467,-0.0007355051726810667,-0.0028029512876810003,7.399341981488153e-06,2.876213308952762e-07,0.6195151296756918,0.07475040978057712,6.158482187145999e-06
